transaction_id,customer_id,agent_id,type_id,amount,transaction_date,transaction_time,status,channel,fee
T017375,C0777,AG093,TT02,650.0,2025-03-11,17:28:00,Success,Agent,3.25
T017376,C0218,AG080,TT02,2220.0,2025-11-08,11:15:00,Success,App,22.2
T017377,C0081,AG020,TT01,7730.0,2025-06-23,06:15:00,Success,Agent,0.0
T017378,C0724,AG087,TT02,6040.0,2025-12-02,12:20:00,Success,Agent,0.0
T017379,C0375,AG069,TT03,3050.0,2025-04-19,13:45:00,Pending,Agent,15.25
T017380,C0223,AG064,TT04,2990.0,2025-07-22,19:23:00,Success,Agent,29.9
T017381,C0722,AG029,TT04,4190.0,2025-07-04,21:45:00,Success,Agent,20.95
T017382,C0213,AG064,TT05,1230.0,2025-10-18,03:34:00,Success,App,0.0
T017383,C0091,AG001,TT01,5010.0,2025-11-24,16:43:00,Success,App,25.05
T017384,C0319,AG065,TT02,660.0,2025-04-02,14:42:00,Success,App,6.6
T017385,C0026,AG095,TT03,1790.0,2025-09-16,00:14:00,Success,App,0.0
T017386,C0236,AG043,TT04,2390.0,2025-11-18,12:35:00,Success,USSD,35.85
T017387,C0295,AG072,TT02,2070.0,2025-07-25,18:14:00,Success,App,0.0
T017388,C0143,AG097,TT01,970.0,2025-02-21,18:14:00,Success,App,9.7
T017389,C0190,AG041,TT02,3980.0,2025-12-15,06:45:00,Success,App,0.0
T017390,C0762,AG096,TT05,390.0,2025-06-30,16:37:00,Success,Agent,1.95
T017391,C0058,AG018,TT05,1440.0,2025-10-30,05:20:00,Success,App,7.2
T017392,C0620,AG008,TT02,3560.0,2025-01-03,00:00:00,Success,App,17.8
T017393,C0031,AG025,TT05,860.0,2025-03-25,11:53:00,Success,Agent,4.3
T017394,C0211,AG040,TT01,490.0,2025-08-02,12:24:00,Success,USSD,7.35
T017395,C0104,AG077,TT02,1620.0,2025-02-03,13:56:00,Success,App,8.1
T017396,C0621,AG048,TT03,340.0,2025-02-19,13:40:00,Success,App,3.4
T017397,C0708,AG022,TT01,3340.0,2025-10-16,11:24:00,Success,Agent,16.7
T017398,C0629,AG071,TT01,1320.0,2025-11-25,11:50:00,Success,USSD,6.6
T017399,C0293,AG096,TT04,1010.0,2025-09-16,06:17:00,Success,Agent,5.05
T017400,C0062,AG064,TT03,1690.0,2025-09-15,03:03:00,Success,App,16.9
T017401,C0448,AG063,TT05,390.0,2025-09-29,16:44:00,Success,App,5.85
T017402,C0047,AG030,TT01,1300.0,2025-07-01,07:22:00,Success,App,13.0
T017403,C0711,AG068,TT02,970.0,2025-02-02,13:24:00,Success,Agent,4.85
T017404,C0056,AG036,TT02,5040.0,2025-09-22,09:53:00,Success,App,0.0
T017405,C0240,AG059,TT05,560.0,2025-11-09,21:29:00,Success,Agent,2.8
T017406,C0785,AG019,TT02,680.0,2025-02-09,04:52:00,Success,App,0.0
T017407,C0394,AG026,TT02,1100.0,2025-11-04,15:30:00,Success,Agent,0.0
T017408,C0811,AG057,TT01,2900.0,2025-07-29,05:21:00,Success,App,43.5
T017409,C0189,AG078,TT04,8680.0,2025-09-29,15:13:00,Success,App,43.4
T017410,C0142,AG053,TT02,440.0,2025-05-16,23:48:00,Success,App,2.2
T017411,C0887,AG015,TT01,560.0,2025-03-28,21:45:00,Success,App,0.0
T017412,C0722,AG008,TT02,770.0,2025-03-01,17:27:00,Success,USSD,3.85
T017413,C0113,AG035,TT02,1260.0,2025-06-13,14:37:00,Success,Agent,12.6
T017414,C0393,AG076,TT01,410.0,2025-01-03,05:33:00,Pending,App,6.15
T017415,C0208,AG004,TT01,740.0,2025-01-15,08:16:00,Success,App,3.7
T017416,C0073,AG076,TT05,890.0,2025-04-12,16:11:00,Success,USSD,4.45
T017417,C0267,AG032,TT01,2330.0,2025-09-12,15:57:00,Success,App,0.0
T017418,C0667,AG041,TT01,2550.0,2025-08-13,01:47:00,Success,App,12.75
T017419,C0734,AG097,TT02,16920.0,2025-07-29,02:43:00,Success,Agent,84.6
T017420,C0142,AG010,TT05,1170.0,2025-01-23,04:35:00,Success,App,5.85
T017421,C0782,AG089,TT01,730.0,2025-08-23,21:36:00,Success,App,3.65
T017422,C0797,AG043,TT04,920.0,2025-05-11,15:32:00,Success,Agent,9.2
T017423,C0139,AG043,TT05,160.0,2025-06-07,18:58:00,Failed,USSD,0.0
T017424,C0399,AG064,TT02,6110.0,2025-06-22,07:02:00,Success,USSD,30.55
T017425,C0172,AG017,TT02,2520.0,2025-01-17,21:29:00,Success,USSD,0.0
T017426,C0014,AG011,TT03,3540.0,2025-11-10,14:56:00,Success,App,35.4
T017427,C0475,AG058,TT03,3480.0,2025-07-04,12:43:00,Success,USSD,52.2
T017428,C0639,AG042,TT04,6660.0,2025-11-30,15:24:00,Success,Agent,33.3
T017429,C0003,AG045,TT04,2810.0,2025-07-03,00:47:00,Success,USSD,28.1
T017430,C0652,AG049,TT02,4250.0,2025-05-23,18:08:00,Success,USSD,63.75
T017431,C0314,AG031,TT03,1880.0,2025-02-13,03:01:00,Success,Agent,9.4
T017432,C0782,AG079,TT01,2860.0,2025-01-12,06:13:00,Success,App,14.3
T017433,C0297,AG014,TT03,1050.0,2025-01-08,17:45:00,Success,App,10.5
T017434,C0785,AG011,TT03,1070.0,2025-03-21,03:41:00,Success,App,16.05
T017435,C0721,AG075,TT01,1130.0,2025-10-24,02:23:00,Success,App,11.3
T017436,C0752,AG016,TT01,3230.0,2025-06-11,13:40:00,Success,App,16.15
T017437,C0866,AG042,TT01,1680.0,2025-10-29,06:28:00,Success,App,0.0
T017438,C0222,AG002,TT02,1170.0,2025-08-04,06:22:00,Success,USSD,5.85
T017439,C0599,AG091,TT05,1640.0,2025-09-05,19:47:00,Success,App,8.2
T017440,C0420,AG085,TT03,5120.0,2025-01-29,17:12:00,Success,USSD,25.6
T017441,C0793,AG051,TT03,1340.0,2025-09-29,06:25:00,Success,App,6.7
T017442,C0246,AG040,TT01,2220.0,2025-05-13,07:21:00,Success,App,0.0
T017443,C1000,AG096,TT01,2180.0,2025-01-05,22:39:00,Success,App,21.8
T017444,C0800,AG018,TT02,6810.0,2025-09-01,19:22:00,Success,App,34.05
T017445,C0407,AG058,TT02,3260.0,2025-01-30,06:30:00,Success,App,32.6
T017446,C0937,AG085,TT03,1250.0,2025-04-27,19:29:00,Success,Agent,6.25
T017447,C0464,AG078,TT05,1090.0,2025-06-27,05:59:00,Success,App,16.35
T017448,C0224,AG010,TT02,1450.0,2025-09-18,21:25:00,Success,Agent,7.25
T017449,C0299,AG069,TT03,1770.0,2025-08-23,08:37:00,Success,USSD,0.0
T017450,C0970,AG001,TT01,1440.0,2025-05-21,19:55:00,Success,App,7.2
T017451,C0057,AG061,TT01,2370.0,2025-11-01,22:50:00,Success,Agent,23.7
T017452,C0674,AG015,TT01,3700.0,2025-12-11,22:04:00,Success,USSD,37.0
T017453,C0639,AG023,TT03,730.0,2025-02-19,08:45:00,Success,USSD,7.3
T017454,C0161,AG054,TT02,7110.0,2025-09-27,06:56:00,Success,USSD,35.55
T017455,C0313,AG090,TT01,470.0,2025-04-18,01:05:00,Success,Agent,0.0
T017456,C0924,AG068,TT03,1000.0,2025-02-15,21:00:00,Success,Agent,0.0
T017457,C0051,AG026,TT03,8710.0,2025-03-23,23:19:00,Success,App,0.0
T017458,C0188,AG087,TT01,550.0,2025-05-06,14:26:00,Success,USSD,2.75
T017459,C0135,AG092,TT03,1120.0,2025-03-25,17:32:00,Success,Agent,5.6
T017460,C1000,AG043,TT04,5100.0,2025-10-17,07:20:00,Success,USSD,25.5
T017461,C0130,AG061,TT02,970.0,2025-03-12,20:10:00,Success,Agent,4.85
T017462,C0675,AG077,TT03,4590.0,2025-06-24,21:45:00,Success,App,0.0
T017463,C0048,AG016,TT01,1280.0,2025-11-12,16:00:00,Success,USSD,12.8
T017464,C0263,AG010,TT04,8270.0,2025-11-26,07:42:00,Success,USSD,41.35
T017465,C0461,AG055,TT05,710.0,2025-12-03,16:49:00,Success,App,0.0
T017466,C0252,AG043,TT02,2500.0,2025-12-20,10:13:00,Success,App,0.0
T017467,C0067,AG046,TT02,1740.0,2025-04-01,16:18:00,Success,App,17.4
T017468,C0729,AG074,TT02,1210.0,2025-12-17,07:02:00,Success,Agent,0.0
T017469,C0327,AG057,TT02,2840.0,2025-09-06,10:14:00,Success,USSD,0.0
T017470,C0446,AG065,TT01,1270.0,2025-05-12,22:28:00,Success,App,0.0
T017471,C0505,AG086,TT03,1500.0,2025-06-18,20:52:00,Success,App,0.0
T017472,C0695,AG060,TT01,700.0,2025-03-01,21:53:00,Success,App,0.0
T017473,C0236,AG028,TT01,4490.0,2025-12-03,16:47:00,Success,App,22.45
T017474,C0347,AG006,TT03,6230.0,2025-08-29,03:00:00,Success,App,0.0
T017475,C0662,AG092,TT03,2130.0,2025-07-09,19:17:00,Success,Agent,21.3
T017476,C0156,AG024,TT01,1220.0,2025-12-06,13:29:00,Success,Agent,6.1
T017477,C0773,AG045,TT03,3800.0,2025-10-08,13:09:00,Success,Agent,0.0
T017478,C0066,AG093,TT05,510.0,2025-08-20,02:26:00,Success,App,0.0
T017479,C0048,AG070,TT01,1350.0,2025-10-16,21:02:00,Success,App,6.75
T017480,C0440,AG001,TT02,4160.0,2025-10-02,20:15:00,Success,Agent,0.0
T017481,C0420,AG029,TT03,1380.0,2025-11-09,21:09:00,Success,Agent,20.7
T017482,C0536,AG005,TT03,2290.0,2025-01-15,09:56:00,Success,USSD,22.9
T017483,C0672,AG012,TT01,1750.0,2025-02-10,23:07:00,Success,App,0.0
T017484,C0854,AG054,TT01,3630.0,2025-07-27,19:42:00,Success,App,36.3
T017485,C0454,AG008,TT04,1950.0,2025-03-01,06:27:00,Success,App,9.75
T017486,C0599,AG071,TT05,1090.0,2025-12-31,15:55:00,Success,App,10.9
T017487,C0942,AG070,TT04,8740.0,2025-08-28,02:38:00,Failed,App,87.4
T017488,C0462,AG008,TT05,810.0,2025-04-06,06:52:00,Success,App,4.05
T017489,C0055,AG064,TT03,2280.0,2025-10-05,00:57:00,Failed,App,11.4
T017490,C0373,AG099,TT05,1680.0,2025-06-09,12:28:00,Success,App,16.8
T017491,C0399,AG026,TT03,660.0,2025-10-09,19:40:00,Success,Agent,3.3
T017492,C0636,AG001,TT05,290.0,2025-07-28,07:12:00,Failed,Agent,1.45
T017493,C0939,AG027,TT01,7310.0,2025-05-13,07:48:00,Success,App,73.1
T017494,C0959,AG092,TT04,7190.0,2025-04-07,02:25:00,Success,Agent,35.95
T017495,C0062,AG031,TT01,1090.0,2025-08-07,11:48:00,Success,Agent,5.45
T017496,C0710,AG053,TT01,590.0,2025-03-12,20:55:00,Success,App,2.95
T017497,C0662,AG048,TT03,3820.0,2025-10-01,12:57:00,Success,App,38.2
T017498,C0492,AG010,TT02,2720.0,2025-12-17,21:56:00,Success,Agent,13.6
T017499,C0472,AG028,TT01,6440.0,2025-05-14,16:03:00,Success,App,64.4
T017500,C0590,AG012,TT05,1730.0,2025-03-07,13:33:00,Success,App,17.3
T017501,C0025,AG015,TT03,620.0,2025-05-07,01:17:00,Success,App,0.0
T017502,C0475,AG066,TT05,1290.0,2025-07-24,18:21:00,Success,USSD,12.9
T017503,C0445,AG082,TT05,340.0,2025-10-25,06:10:00,Success,Agent,1.7
T017504,C0678,AG062,TT02,1670.0,2025-04-27,17:08:00,Success,App,8.35
T017505,C0435,AG044,TT02,3370.0,2025-09-24,20:33:00,Success,USSD,0.0
T017506,C0846,AG043,TT01,4420.0,2025-10-09,09:40:00,Success,Agent,44.2
T017507,C0085,AG023,TT03,1690.0,2025-05-29,08:17:00,Success,USSD,0.0
T017508,C0465,AG010,TT03,860.0,2025-07-13,11:21:00,Success,USSD,4.3
T017509,C0462,AG006,TT02,690.0,2025-06-17,16:40:00,Success,App,0.0
T017510,C0609,AG017,TT02,3090.0,2025-11-08,07:09:00,Success,USSD,30.9
T017511,C0746,AG049,TT01,3910.0,2025-06-28,23:27:00,Success,USSD,0.0
T017512,C0442,AG058,TT02,2780.0,2025-05-28,12:22:00,Success,Agent,0.0
T017513,C0265,AG049,TT01,910.0,2025-02-26,23:02:00,Success,USSD,0.0
T017514,C0234,AG067,TT04,8870.0,2025-01-05,20:58:00,Success,App,88.7
T017515,C0978,AG065,TT01,1080.0,2025-01-14,08:06:00,Success,App,5.4
T017516,C0890,AG010,TT02,7030.0,2025-10-07,04:07:00,Success,USSD,0.0
T017517,C0395,AG068,TT01,860.0,2025-11-20,13:31:00,Success,App,8.6
T017518,C0817,AG061,TT04,9970.0,2025-10-31,11:43:00,Success,USSD,49.85
T017519,C0492,AG013,TT02,2690.0,2025-08-04,21:00:00,Success,Agent,13.45
T017520,C0221,AG092,TT01,1600.0,2025-06-24,08:59:00,Success,App,24.0
T017521,C0965,AG095,TT03,5650.0,2025-11-12,05:24:00,Success,USSD,0.0
T017522,C0856,AG081,TT05,370.0,2025-01-03,11:25:00,Success,Agent,1.85
T017523,C0053,AG035,TT05,950.0,2025-05-17,21:34:00,Success,App,0.0
T017524,C0197,AG017,TT02,830.0,2025-04-10,15:12:00,Success,Agent,4.15
T017525,C0906,AG004,TT03,1330.0,2025-03-24,01:27:00,Success,App,19.95
T017526,C0258,AG078,TT01,3380.0,2025-10-07,11:10:00,Success,App,0.0
T017527,C0343,AG097,TT01,1880.0,2025-05-12,20:53:00,Success,App,18.8
T017528,C0544,AG012,TT02,830.0,2025-01-01,01:11:00,Failed,USSD,4.15
T017529,C0449,AG066,TT01,540.0,2025-04-26,07:50:00,Success,App,0.0
T017530,C0096,AG070,TT04,9080.0,2025-07-21,03:58:00,Success,App,0.0
T017531,C0658,AG045,TT05,1220.0,2025-05-20,02:42:00,Success,Agent,0.0
T017532,C0784,AG098,TT01,1380.0,2025-05-26,16:27:00,Success,App,6.9
T017533,C0784,AG040,TT02,990.0,2025-09-23,16:24:00,Success,App,0.0
T017534,C0421,AG093,TT02,970.0,2025-07-21,08:28:00,Success,App,9.7
T017535,C0311,AG075,TT03,9840.0,2025-06-01,04:53:00,Success,Agent,49.2
T017536,C0571,AG010,TT05,1400.0,2025-08-10,17:58:00,Success,USSD,7.0
T017537,C0055,AG100,TT05,90.0,2025-03-20,13:51:00,Success,USSD,0.0
T017538,C0216,AG083,TT03,1770.0,2025-07-19,22:00:00,Success,Agent,8.85
T017539,C0694,AG002,TT02,3860.0,2025-09-07,15:39:00,Success,App,0.0
T017540,C0339,AG056,TT04,8930.0,2025-04-09,01:22:00,Success,Agent,89.3
T017541,C0252,AG066,TT01,650.0,2025-08-01,07:50:00,Success,App,3.25
T017542,C0296,AG013,TT05,1360.0,2025-05-23,20:24:00,Success,App,13.6
T017543,C0129,AG031,TT01,1890.0,2025-07-09,00:16:00,Success,USSD,9.45
T017544,C0779,AG040,TT03,450.0,2025-10-28,10:06:00,Success,Agent,2.25
T017545,C0243,AG065,TT01,870.0,2025-02-21,13:41:00,Success,Agent,8.7
T017546,C0232,AG078,TT02,2420.0,2025-04-22,15:57:00,Success,USSD,12.1
T017547,C0083,AG016,TT03,500.0,2025-05-15,04:29:00,Success,App,7.5
T017548,C0133,AG077,TT03,13660.0,2025-04-22,07:05:00,Success,USSD,68.3
T017549,C0021,AG047,TT04,3570.0,2025-01-13,09:30:00,Success,App,17.85
T017550,C0567,AG089,TT03,5890.0,2025-09-30,16:07:00,Success,Agent,29.45
T017551,C0916,AG007,TT02,5270.0,2025-08-21,18:28:00,Success,App,26.35
T017552,C0378,AG094,TT05,1940.0,2025-02-13,23:43:00,Success,App,9.7
T017553,C0978,AG017,TT04,4450.0,2025-03-14,16:24:00,Success,App,0.0
T017554,C0994,AG088,TT01,680.0,2025-09-18,00:08:00,Success,USSD,6.8
T017555,C0535,AG017,TT04,5620.0,2025-08-19,21:51:00,Success,App,28.1
T017556,C0979,AG081,TT05,120.0,2025-02-02,09:30:00,Success,App,0.6
T017557,C0266,AG089,TT03,1970.0,2025-03-09,14:45:00,Success,App,9.85
T017558,C0498,AG061,TT02,1440.0,2025-01-16,15:50:00,Success,Agent,7.2
T017559,C0944,AG073,TT03,1420.0,2025-05-30,05:51:00,Success,App,21.3
T017560,C0869,AG003,TT02,3990.0,2025-10-19,01:45:00,Success,Agent,39.9
T017561,C0173,AG045,TT03,8660.0,2025-04-12,00:37:00,Failed,Agent,0.0
T017562,C0034,AG059,TT03,1570.0,2025-07-05,07:28:00,Success,USSD,7.85
T017563,C0445,AG058,TT05,980.0,2025-01-25,03:15:00,Success,App,0.0
T017564,C0832,AG032,TT03,5600.0,2025-03-13,10:36:00,Failed,USSD,56.0
T017565,C0509,AG067,TT01,2680.0,2025-03-22,09:07:00,Success,App,13.4
T017566,C0939,AG001,TT03,1030.0,2025-03-02,19:04:00,Success,Agent,5.15
T017567,C0364,AG008,TT02,2850.0,2025-01-18,22:35:00,Success,USSD,14.25
T017568,C0341,AG030,TT02,1060.0,2025-08-30,08:59:00,Success,App,5.3
T017569,C0064,AG099,TT02,4710.0,2025-02-27,11:17:00,Success,Agent,47.1
T017570,C0680,AG091,TT01,4040.0,2025-11-28,13:02:00,Success,App,40.4
T017571,C0044,AG055,TT05,340.0,2025-02-26,04:33:00,Failed,App,0.0
T017572,C0111,AG056,TT03,4820.0,2025-04-07,02:04:00,Success,App,0.0
T017573,C0975,AG077,TT04,330.0,2025-08-03,10:07:00,Success,USSD,4.95
T017574,C0918,AG006,TT02,4300.0,2025-11-15,09:51:00,Success,USSD,0.0
T017575,C0657,AG032,TT03,1130.0,2025-01-12,11:36:00,Success,Agent,0.0
T017576,C0298,AG067,TT03,1460.0,2025-01-11,03:11:00,Success,App,7.3
T017577,C0519,AG068,TT02,780.0,2025-06-12,00:17:00,Success,Agent,7.8
T017578,C0960,AG028,TT05,570.0,2025-10-10,07:26:00,Success,App,2.85
T017579,C0244,AG087,TT02,3060.0,2025-08-05,06:06:00,Success,Agent,0.0
T017580,C0896,AG013,TT03,1760.0,2025-12-26,15:42:00,Success,USSD,0.0
T017581,C0180,AG087,TT01,930.0,2025-11-19,19:46:00,Success,App,0.0
T017582,C0921,AG067,TT02,3100.0,2025-08-29,02:18:00,Success,App,0.0
T017583,C0186,AG038,TT05,1790.0,2025-12-11,10:39:00,Success,App,8.95
T017584,C0790,AG024,TT04,1110.0,2025-02-14,06:49:00,Success,Agent,5.55
T017585,C0458,AG012,TT03,2160.0,2025-03-22,15:17:00,Success,USSD,10.8
T017586,C0695,AG009,TT05,610.0,2025-09-12,16:35:00,Success,App,3.05
T017587,C0818,AG001,TT02,1240.0,2025-03-08,20:07:00,Success,USSD,6.2
T017588,C0686,AG020,TT03,1830.0,2025-04-12,10:28:00,Success,App,0.0
T017589,C0784,AG056,TT02,230.0,2025-04-01,17:17:00,Success,Agent,2.3
T017590,C0845,AG081,TT03,5530.0,2025-02-11,11:04:00,Success,App,27.65
T017591,C0171,AG032,TT02,3310.0,2025-10-03,19:04:00,Success,App,16.55
T017592,C0675,AG069,TT02,2050.0,2025-10-31,10:40:00,Success,USSD,0.0
T017593,C0637,AG084,TT05,590.0,2025-10-01,00:24:00,Success,Agent,2.95
T017594,C0314,AG090,TT01,830.0,2025-03-18,22:00:00,Success,USSD,4.15
T017595,C0670,AG053,TT01,8420.0,2025-08-22,13:44:00,Success,App,42.1
T017596,C0433,AG028,TT01,8560.0,2025-07-21,17:10:00,Success,App,0.0
T017597,C0837,AG007,TT02,910.0,2025-08-09,02:13:00,Success,Agent,13.65
T017598,C0551,AG008,TT02,1120.0,2025-09-19,13:40:00,Success,USSD,11.2
T017599,C0829,AG023,TT01,10030.0,2025-02-08,06:45:00,Success,App,0.0
T017600,C0454,AG007,TT03,5500.0,2025-01-11,02:50:00,Success,App,0.0
T017601,C0102,AG024,TT03,1340.0,2025-04-22,07:08:00,Success,USSD,13.4
T017602,C0384,AG048,TT04,2420.0,2025-04-18,19:48:00,Success,App,0.0
T017603,C0870,AG087,TT05,1200.0,2025-04-04,06:46:00,Success,App,0.0
T017604,C0724,AG082,TT03,10440.0,2025-11-07,10:04:00,Success,Agent,0.0
T017605,C0679,AG088,TT01,1910.0,2025-03-25,01:23:00,Success,App,9.55
T017606,C0390,AG077,TT01,2880.0,2025-02-27,06:05:00,Failed,USSD,14.4
T017607,C0773,AG062,TT04,6380.0,2025-10-20,06:16:00,Success,App,63.8
T017608,C0759,AG008,TT03,850.0,2025-01-16,02:59:00,Success,App,12.75
T017609,C0903,AG045,TT01,1530.0,2025-11-22,19:58:00,Success,App,22.95
T017610,C0079,AG087,TT02,640.0,2025-04-03,09:10:00,Failed,App,0.0
T017611,C0082,AG041,TT04,6880.0,2025-06-14,22:29:00,Success,Agent,34.4
T017612,C0741,AG019,TT03,820.0,2025-08-03,16:11:00,Success,USSD,12.3
T017613,C0235,AG019,TT03,2300.0,2025-05-24,05:14:00,Success,USSD,0.0
T017614,C0667,AG010,TT01,6670.0,2025-10-01,12:13:00,Success,USSD,33.35
T017615,C0919,AG035,TT03,1080.0,2025-05-18,12:07:00,Success,USSD,5.4
T017616,C0221,AG010,TT04,8990.0,2025-07-23,03:47:00,Success,USSD,0.0
T017617,C0472,AG072,TT05,790.0,2025-10-29,02:47:00,Success,App,0.0
T017618,C0217,AG044,TT03,3830.0,2025-07-29,20:12:00,Success,App,19.15
T017619,C0724,AG012,TT03,1430.0,2025-01-19,22:27:00,Success,App,14.3
T017620,C0430,AG058,TT03,4330.0,2025-10-21,19:42:00,Success,App,0.0
T017621,C0533,AG024,TT02,2750.0,2025-10-20,05:19:00,Success,App,27.5
T017622,C0552,AG007,TT01,1820.0,2025-10-28,19:48:00,Success,Agent,9.1
T017623,C0104,AG086,TT05,510.0,2025-06-11,19:25:00,Success,App,2.55
T017624,C0706,AG066,TT03,3710.0,2025-05-10,08:55:00,Success,USSD,0.0
T017625,C0816,AG100,TT03,2890.0,2025-02-13,08:40:00,Success,App,0.0
T017626,C0433,AG020,TT05,1560.0,2025-12-19,10:39:00,Success,Agent,15.6
T017627,C0890,AG015,TT05,1050.0,2025-03-24,10:39:00,Success,App,5.25
T017628,C0682,AG019,TT03,7600.0,2025-05-04,03:22:00,Success,App,38.0
T017629,C0686,AG011,TT01,3520.0,2025-01-27,05:14:00,Success,App,0.0
T017630,C0620,AG002,TT02,3580.0,2025-10-31,17:27:00,Success,Agent,53.7
T017631,C0852,AG041,TT05,1200.0,2025-12-16,05:00:00,Success,App,6.0
T017632,C0523,AG070,TT02,2610.0,2025-01-07,10:59:00,Success,App,13.05
T017633,C0194,AG048,TT05,1310.0,2025-12-07,23:17:00,Success,USSD,13.1
T017634,C0239,AG041,TT01,1760.0,2025-07-18,16:48:00,Success,App,0.0
T017635,C0701,AG021,TT03,1830.0,2025-04-22,23:08:00,Success,USSD,18.3
T017636,C0655,AG065,TT03,4850.0,2025-03-30,10:01:00,Success,Agent,0.0
T017637,C0282,AG015,TT02,8630.0,2025-05-08,10:49:00,Success,App,43.15
T017638,C0387,AG053,TT05,1470.0,2025-08-18,17:12:00,Success,App,14.7
T017639,C0402,AG050,TT03,3050.0,2025-01-18,10:13:00,Success,App,30.5
T017640,C0532,AG019,TT02,350.0,2025-10-16,06:08:00,Success,Agent,1.75
T017641,C0984,AG017,TT02,1000.0,2025-06-10,04:25:00,Success,USSD,5.0
T017642,C0059,AG060,TT03,1270.0,2025-12-18,05:31:00,Success,App,0.0
T017643,C0720,AG096,TT02,540.0,2025-10-08,13:02:00,Success,Agent,2.7
T017644,C0489,AG018,TT05,460.0,2025-06-15,19:17:00,Success,Agent,2.3
T017645,C0215,AG060,TT01,4020.0,2025-09-17,18:20:00,Success,App,0.0
T017646,C0103,AG026,TT02,1510.0,2025-12-30,00:30:00,Success,USSD,7.55
T017647,C0650,AG074,TT01,1890.0,2025-07-09,06:23:00,Success,Agent,0.0
T017648,C0470,AG034,TT01,2410.0,2025-12-04,13:33:00,Success,App,0.0
T017649,C0596,AG082,TT02,1500.0,2025-09-23,11:41:00,Success,Agent,22.5
T017650,C0944,AG061,TT05,1220.0,2025-10-18,18:04:00,Success,Agent,12.2
T017651,C0714,AG058,TT01,740.0,2025-12-21,16:31:00,Success,App,7.4
T017652,C0282,AG063,TT01,680.0,2025-12-26,23:20:00,Failed,App,6.8
T017653,C0945,AG058,TT02,1180.0,2025-10-06,06:45:00,Success,App,5.9
T017654,C0982,AG055,TT03,1600.0,2025-08-05,17:26:00,Success,USSD,24.0
T017655,C0140,AG020,TT03,520.0,2025-11-17,11:32:00,Success,Agent,2.6
T017656,C0327,AG060,TT04,2400.0,2025-12-04,14:02:00,Success,USSD,36.0
T017657,C0445,AG061,TT01,2780.0,2025-07-26,08:18:00,Success,Agent,13.9
T017658,C0353,AG042,TT03,1340.0,2025-06-02,08:56:00,Success,App,6.7
T017659,C0364,AG049,TT03,2380.0,2025-06-30,16:00:00,Success,App,23.8
T017660,C0446,AG017,TT03,370.0,2025-07-31,07:44:00,Failed,Agent,1.85
T017661,C0530,AG082,TT02,2060.0,2025-09-30,02:55:00,Failed,App,10.3
T017662,C0761,AG020,TT04,4030.0,2025-07-22,19:03:00,Success,Agent,20.15
T017663,C0816,AG067,TT02,1300.0,2025-07-24,13:57:00,Failed,Agent,0.0
T017664,C0895,AG097,TT02,540.0,2025-06-02,10:26:00,Success,App,2.7
T017665,C0428,AG092,TT02,1060.0,2025-06-19,15:54:00,Success,App,5.3
T017666,C0554,AG022,TT02,3610.0,2025-08-29,11:52:00,Success,Agent,0.0
T017667,C0971,AG040,TT01,1310.0,2025-10-14,20:41:00,Success,App,13.1
T017668,C0844,AG053,TT03,3080.0,2025-09-02,18:22:00,Success,USSD,0.0
T017669,C0288,AG060,TT05,560.0,2025-11-17,03:03:00,Success,USSD,0.0
T017670,C0420,AG081,TT03,7110.0,2025-03-21,17:19:00,Failed,Agent,35.55
T017671,C0420,AG087,TT02,3070.0,2025-04-02,16:11:00,Success,Agent,15.35
T017672,C0906,AG035,TT04,970.0,2025-05-29,18:30:00,Success,App,0.0
T017673,C0998,AG099,TT03,2240.0,2025-01-30,13:08:00,Success,Agent,33.6
T017674,C0357,AG032,TT02,710.0,2025-05-03,22:12:00,Success,Agent,0.0
T017675,C0749,AG089,TT03,1550.0,2025-11-22,23:33:00,Success,App,7.75
T017676,C0363,AG082,TT03,2570.0,2025-01-29,14:32:00,Success,USSD,0.0
T017677,C0169,AG049,TT02,4720.0,2025-09-16,11:39:00,Success,USSD,0.0
T017678,C0479,AG077,TT02,960.0,2025-07-05,15:53:00,Success,App,0.0
T017679,C0131,AG057,TT01,1220.0,2025-03-16,00:45:00,Success,Agent,0.0
T017680,C0632,AG061,TT05,330.0,2025-02-14,12:29:00,Success,Agent,3.3
T017681,C0560,AG047,TT01,1690.0,2025-03-10,09:46:00,Success,App,0.0
T017682,C0176,AG082,TT01,640.0,2025-07-29,02:58:00,Success,Agent,3.2
T017683,C0049,AG010,TT02,2180.0,2025-08-27,05:45:00,Success,Agent,21.8
T017684,C0423,AG031,TT04,5800.0,2025-12-06,19:21:00,Success,App,58.0
T017685,C0744,AG019,TT02,2060.0,2025-11-04,22:06:00,Success,USSD,30.9
T017686,C0505,AG072,TT04,1830.0,2025-07-11,14:50:00,Success,App,9.15
T017687,C0763,AG048,TT03,1780.0,2025-04-13,12:35:00,Success,App,26.7
T017688,C0491,AG072,TT03,930.0,2025-08-29,17:16:00,Success,App,0.0
T017689,C0972,AG060,TT04,7720.0,2025-09-10,17:08:00,Success,Agent,0.0
T017690,C0570,AG081,TT01,4930.0,2025-08-08,06:42:00,Success,Agent,24.65
T017691,C0144,AG006,TT05,140.0,2025-12-02,11:03:00,Success,App,1.4
T017692,C0925,AG079,TT04,4290.0,2025-08-05,22:37:00,Success,USSD,42.9
